Sample Date,Test date,WRRF Name,WRRF Abbreviation,Concentration SARS-CoV-2 gene target (N1 Copies/L) ,Per capita SARS-CoV-2 load (N1 copies per day per population),Annotation,"Population Served, estimated ",Technology
04/26/2022,04/27/2022,Port Richmond,PR,13473.59,6770000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
04/26/2022,04/27/2022,Red Hook,RH,17546.62,7710000.00,,224029,RT-qPCR
04/26/2022,04/27/2022,Rockaway,RK,8297.47,4690000.00,,120539,RT-qPCR
04/26/2022,04/27/2022,Tallman Island,TI,10415.24,4470000.00,,449907,RT-qPCR
04/26/2022,04/27/2022,Wards Island,WI,8828.59,5120000.00,,1201485,RT-qPCR
05/01/2022,05/02/2022,26th Ward,26W,13070.24,7660000.00,,290608,RT-qPCR
05/01/2022,05/02/2022,Bowery Bay,BB,20376.99,7170000.00,,924695,RT-qPCR
05/01/2022,05/02/2022,Coney Island,CI,6417.68,2630000.00,,682342,RT-qPCR
05/01/2022,05/02/2022,Hunts Point,HP,9299.49,6100000.00,,755948,RT-qPCR
05/01/2022,05/02/2022,Jamaica Bay,JA,23457.89,9010000.00,,748737,RT-qPCR
05/01/2022,05/02/2022,Newtown Creek,NC,16870.09,9280000.00,,1156473,RT-qPCR
05/01/2022,05/02/2022,North River,NR,15451.22,7990000.00,,658596,RT-qPCR
05/01/2022,05/02/2022,Oakwood Beach,OB,17577.15,7250000.00,,258731,RT-qPCR
05/01/2022,05/02/2022,Owls Head,OH,21343.73,9000000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,906442,RT-qPCR
05/01/2022,05/02/2022,Port Richmond,PR,16175.61,7850000.00,,226167,RT-qPCR
05/01/2022,05/02/2022,Red Hook,RH,20886.11,8820000.00,,224029,RT-qPCR
05/01/2022,05/02/2022,Rockaway,RK,9895.07,5900000.00,,120539,RT-qPCR
05/01/2022,05/02/2022,Tallman Island,TI,34597.51,15100000.00,,449907,RT-qPCR
05/01/2022,05/02/2022,Wards Island,WI,6662.75,3460000.00,,1201485,RT-qPCR
05/03/2022,05/04/2022,26th Ward,26W,16482.75,9660000.00,,290608,RT-qPCR
05/03/2022,05/04/2022,Bowery Bay,BB,19165.43,7060000.00,,924695,RT-qPCR
05/03/2022,05/04/2022,Coney Island,CI,15729.42,7770000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
05/03/2022,05/04/2022,Hunts Point,HP,7484.65,4420000.00,,755948,RT-qPCR
05/03/2022,05/04/2022,Jamaica Bay,JA,23536.27,8810000.00,,748737,RT-qPCR
05/03/2022,05/04/2022,Newtown Creek,NC,28594.04,16800000.00,,1156473,RT-qPCR
05/03/2022,05/04/2022,North River,NR,20853.00,10900000.00,,658596,RT-qPCR
05/03/2022,05/04/2022,Oakwood Beach,OB,16368.86,6470000.00,,258731,RT-qPCR
05/03/2022,05/04/2022,Owls Head,OH,48809.23,20000000.00,,906442,RT-qPCR
05/03/2022,05/04/2022,Port Richmond,PR,15604.62,6790000.00,,226167,RT-qPCR
05/03/2022,05/04/2022,Red Hook,RH,19385.40,10200000.00,,224029,RT-qPCR
05/03/2022,05/04/2022,Rockaway,RK,25550.95,14400000.00,,120539,RT-qPCR
05/03/2022,05/04/2022,Tallman Island,TI,40915.19,21000000.00,,449907,RT-qPCR
05/03/2022,05/04/2022,Wards Island,WI,11303.71,6130000.00,,1201485,RT-qPCR
05/08/2022,05/09/2022,26th Ward,26W,4344.08,2890000.00,,290608,RT-qPCR
05/08/2022,05/09/2022,Bowery Bay,BB,25946.96,10100000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,924695,RT-qPCR
05/08/2022,05/09/2022,Coney Island,CI,4737.10,2210000.00,,682342,RT-qPCR
05/08/2022,05/09/2022,Hunts Point,HP,7055.29,4730000.00,,755948,RT-qPCR
05/08/2022,05/09/2022,Jamaica Bay,JA,22922.22,9160000.00,,748737,RT-qPCR
05/08/2022,05/09/2022,Newtown Creek,NC,17283.90,10200000.00,,1156473,RT-qPCR
05/08/2022,05/09/2022,North River,NR,22309.31,12100000.00,,658596,RT-qPCR
05/08/2022,05/09/2022,Oakwood Beach,OB,12408.45,6520000.00,,258731,RT-qPCR
05/08/2022,05/09/2022,Owls Head,OH,11808.05,4440000.00,,906442,RT-qPCR
05/08/2022,05/09/2022,Port Richmond,PR,13795.22,10200000.00,,226167,RT-qPCR
05/08/2022,05/09/2022,Red Hook,RH,19073.01,9020000.00,,224029,RT-qPCR
05/08/2022,05/09/2022,Rockaway,RK,4940.49,3410000.00,,120539,RT-qPCR
05/08/2022,05/09/2022,Tallman Island,TI,26161.40,17200000.00,,449907,RT-qPCR
05/08/2022,05/09/2022,Wards Island,WI,7265.19,4350000.00,,1201485,RT-qPCR
05/10/2022,05/11/2022,26th Ward,26W,10626.16,5670000.00,Lower PCR efficiency: 78%,290608,RT-qPCR
05/10/2022,05/11/2022,Bowery Bay,BB,34106.67,12300000.00,Lower PCR efficiency: 78%,924695,RT-qPCR
05/10/2022,05/11/2022,Coney Island,CI,9984.89,4430000.00,Lower PCR efficiency: 78%,682342,RT-qPCR
05/10/2022,05/11/2022,Hunts Point,HP,4215.00,2490000.00,Lower PCR efficiency: 78%,755948,RT-qPCR
05/10/2022,05/11/2022,Jamaica Bay,JA,19254.42,7400000.00,Lower PCR efficiency: 78%,748737,RT-qPCR
05/10/2022,05/11/2022,Newtown Creek,NC,24892.38,14600000.00,Lower PCR efficiency: 78%,1156473,RT-qPCR
05/10/2022,05/11/2022,North River,NR,22778.02,12400000.00,Lower PCR efficiency: 78%,658596,RT-qPCR
05/10/2022,05/11/2022,Oakwood Beach,OB,14545.62,6150000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,258731,RT-qPCR
05/10/2022,05/11/2022,Owls Head,OH,28467.17,10500000.00,Lower PCR efficiency: 78%,906442,RT-qPCR
05/10/2022,05/11/2022,Port Richmond,PR,12976.56,7170000.00,Lower PCR efficiency: 78%,226167,RT-qPCR
05/10/2022,05/11/2022,Red Hook,RH,20049.37,8470000.00,Lower PCR efficiency: 78%,224029,RT-qPCR
05/10/2022,05/11/2022,Rockaway,RK,11409.91,7520000.00,Lower PCR efficiency: 78%,120539,RT-qPCR
05/10/2022,05/11/2022,Tallman Island,TI,30224.94,15300000.00,Lower PCR efficiency: 78%,449907,RT-qPCR
05/10/2022,05/11/2022,Wards Island,WI,8054.70,4670000.00,Lower PCR efficiency: 78%,1201485,RT-qPCR
05/15/2022,05/16/2022,26th Ward,26W,7101.03,4160000.00,Lower PCR efficiency: 74%,290608,RT-qPCR
05/15/2022,05/16/2022,Bowery Bay,BB,26382.52,10600000.00,Lower PCR efficiency: 74%,924695,RT-qPCR
05/15/2022,05/16/2022,Coney Island,CI,18391.71,8060000.00,Lower PCR efficiency: 74%,682342,RT-qPCR
05/15/2022,05/16/2022,Hunts Point,HP,8381.37,4990000.00,Lower PCR efficiency: 74%,755948,RT-qPCR
05/15/2022,05/16/2022,Jamaica Bay,JA,16170.17,6380000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported - Lower PCR efficiency: 74%,748737,RT-qPCR
05/15/2022,05/16/2022,Newtown Creek,NC,8009.04,4560000.00,Lower PCR efficiency: 74%,1156473,RT-qPCR
05/15/2022,05/16/2022,North River,NR,22315.55,12400000.00,Lower PCR efficiency: 74%,658596,RT-qPCR
05/15/2022,05/16/2022,Oakwood Beach,OB,7337.13,3440000.00,Lower PCR efficiency: 74%,258731,RT-qPCR
05/15/2022,05/16/2022,Owls Head,OH,12784.53,4970000.00,Lower PCR efficiency: 74%,906442,RT-qPCR
05/15/2022,05/16/2022,Port Richmond,PR,21096.21,12000000.00,Lower PCR efficiency: 74%,226167,RT-qPCR
05/15/2022,05/16/2022,Red Hook,RH,12018.00,5080000.00,Lower PCR efficiency: 74%,224029,RT-qPCR
05/15/2022,05/16/2022,Rockaway,RK,6974.31,4380000.00,Lower PCR efficiency: 74%,120539,RT-qPCR
05/15/2022,05/16/2022,Tallman Island,TI,36515.55,18100000.00,Lower PCR efficiency: 74%,449907,RT-qPCR
05/15/2022,05/16/2022,Wards Island,WI,7926.16,4420000.00,Lower PCR efficiency: 74%,1201485,RT-qPCR
05/17/2022,05/18/2022,26th Ward,26W,19758.80,11300000.00,Lower PCR efficiency: 79%,290608,RT-qPCR
05/17/2022,05/18/2022,Bowery Bay,BB,26801.38,10500000.00,Lower PCR efficiency: 79%,924695,RT-qPCR
05/17/2022,05/18/2022,Coney Island,CI,15985.87,6560000.00,Lower PCR efficiency: 79%,682342,RT-qPCR
05/17/2022,05/18/2022,Hunts Point,HP,15201.82,8600000.00,Lower PCR efficiency: 79%,755948,RT-qPCR
05/17/2022,05/18/2022,Jamaica Bay,JA,23054.14,10400000.00,Lower PCR efficiency: 79%,748737,RT-qPCR
05/17/2022,05/18/2022,Newtown Creek,NC,16794.63,9840000.00,Lower PCR efficiency: 79%,1156473,RT-qPCR
05/17/2022,05/18/2022,North River,NR,24202.84,13600000.00,Lower PCR efficiency: 79%,658596,RT-qPCR
05/17/2022,05/18/2022,Oakwood Beach,OB,16802.80,7380000.00,Lower PCR efficiency: 79%,258731,RT-qPCR
05/17/2022,05/18/2022,Owls Head,OH,31865.07,12600000.00,Lower PCR efficiency: 79%,906442,RT-qPCR
05/17/2022,05/18/2022,Port Richmond,PR,24175.65,12500000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported - Lower PCR efficiency: 79%,226167,RT-qPCR
05/17/2022,05/18/2022,Red Hook,RH,17144.08,7240000.00,Lower PCR efficiency: 79%,224029,RT-qPCR
05/17/2022,05/18/2022,Rockaway,RK,8804.26,5530000.00,Lower PCR efficiency: 79%,120539,RT-qPCR
05/17/2022,05/18/2022,Tallman Island,TI,20814.40,11600000.00,Lower PCR efficiency: 79%,449907,RT-qPCR
05/17/2022,05/18/2022,Wards Island,WI,11337.45,6290000.00,Lower PCR efficiency: 79%,1201485,RT-qPCR
05/22/2022,05/23/2022,26th Ward,26W,4354.00,2610000.00,Lower PCR efficiency: 78%,290608,RT-qPCR
05/22/2022,05/23/2022,Bowery Bay,BB,24917.00,9490000.00,Lower PCR efficiency: 78%,924695,RT-qPCR
05/22/2022,05/23/2022,Coney Island,CI,6928.00,3650000.00,Lower PCR efficiency: 78%,682342,RT-qPCR
05/22/2022,05/23/2022,Hunts Point,HP,4138.00,2650000.00,Lower PCR efficiency: 78%,755948,RT-qPCR
05/22/2022,05/23/2022,Jamaica Bay,JA,17403.00,6860000.00,Lower PCR efficiency: 78%,748737,RT-qPCR
05/22/2022,05/23/2022,Newtown Creek,NC,22409.00,12800000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported - Lower PCR efficiency: 78%,1156473,RT-qPCR
05/22/2022,05/23/2022,North River,NR,19783.00,11300000.00,Lower PCR efficiency: 78%,658596,RT-qPCR
05/22/2022,05/23/2022,Oakwood Beach,OB,7373.00,3560000.00,Lower PCR efficiency: 78%,258731,RT-qPCR
05/22/2022,05/23/2022,Owls Head,OH,21227.00,8070000.00,Lower PCR efficiency: 78%,906442,RT-qPCR
05/22/2022,05/23/2022,Port Richmond,PR,18174.00,9430000.00,Lower PCR efficiency: 78%,226167,RT-qPCR
05/22/2022,05/23/2022,Red Hook,RH,9104.00,3850000.00,Lower PCR efficiency: 78%,224029,RT-qPCR
05/22/2022,05/23/2022,Rockaway,RK,18465.00,11600000.00,Lower PCR efficiency: 78%,120539,RT-qPCR
05/22/2022,05/23/2022,Tallman Island,TI,16957.00,9840000.00,Lower PCR efficiency: 78%,449907,RT-qPCR
05/22/2022,05/23/2022,Wards Island,WI,7822.00,5520000.00,Lower PCR efficiency: 78%,1201485,RT-qPCR
05/24/2022,05/25/2022,26th Ward,26W,10266.00,5750000.00,,290608,RT-qPCR
05/24/2022,05/25/2022,Bowery Bay,BB,22564.00,7940000.00,,924695,RT-qPCR
05/24/2022,05/25/2022,Coney Island,CI,13917.00,5640000.00,,682342,RT-qPCR
05/24/2022,05/25/2022,Hunts Point,HP,13413.00,7520000.00,,755948,RT-qPCR
05/24/2022,05/25/2022,Jamaica Bay,JA,30.00,11200.00,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells",748737,RT-qPCR
05/24/2022,05/25/2022,Newtown Creek,NC,15742.00,8810000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
05/24/2022,05/25/2022,North River,NR,22047.00,12000000.00,,658596,RT-qPCR
05/24/2022,05/25/2022,Oakwood Beach,OB,14724.00,6530000.00,,258731,RT-qPCR
05/24/2022,05/25/2022,Owls Head,OH,22230.00,8260000.00,,906442,RT-qPCR
05/24/2022,05/25/2022,Port Richmond,PR,18705.00,9080000.00,,226167,RT-qPCR
05/24/2022,05/25/2022,Red Hook,RH,21076.00,8190000.00,,224029,RT-qPCR
05/24/2022,05/25/2022,Rockaway,RK,10349.00,6180000.00,,120539,RT-qPCR
05/24/2022,05/25/2022,Tallman Island,TI,26422.00,11300000.00,,449907,RT-qPCR
05/24/2022,05/25/2022,Wards Island,WI,10682.00,6060000.00,,1201485,RT-qPCR
05/31/2022,06/01/2022,26th Ward,26W,13403.00,7680000.00,,290608,RT-qPCR
05/31/2022,06/01/2022,Bowery Bay,BB,24925.00,8880000.00,,924695,RT-qPCR
05/31/2022,06/01/2022,Coney Island,CI,14463.00,5460000.00,,682342,RT-qPCR
05/31/2022,06/01/2022,Hunts Point,HP,7184.00,4390000.00,,755948,RT-qPCR
05/31/2022,06/01/2022,Jamaica Bay,JA,25430.00,9390000.00,,748737,RT-qPCR
05/31/2022,06/01/2022,Newtown Creek,NC,19673.00,11700000.00,,1156473,RT-qPCR
05/31/2022,06/01/2022,North River,NR,18304.00,11200000.00,,658596,RT-qPCR
05/31/2022,06/01/2022,Oakwood Beach,OB,15258.00,6320000.00,,258731,RT-qPCR
05/31/2022,06/01/2022,Owls Head,OH,24365.00,8950000.00,,906442,RT-qPCR
05/31/2022,06/01/2022,Port Richmond,PR,18082.00,7870000.00,,226167,RT-qPCR
05/31/2022,06/01/2022,Red Hook,RH,18224.00,7080000.00,,224029,RT-qPCR
05/31/2022,06/01/2022,Rockaway,RK,7096.00,4900000.00,,120539,RT-qPCR
05/31/2022,06/01/2022,Tallman Island,TI,19477.00,9180000.00,,449907,RT-qPCR
05/31/2022,06/01/2022,Wards Island,WI,8416.00,5860000.00,,1201485,RT-qPCR
06/05/2022,06/06/2022,26th Ward,26W,30712.00,16800000.00,,290608,RT-qPCR
06/05/2022,06/06/2022,Bowery Bay,BB,25573.00,9210000.00,,924695,RT-qPCR
06/05/2022,06/06/2022,Coney Island,CI,11427.00,4690000.00,,682342,RT-qPCR
06/05/2022,06/06/2022,Hunts Point,HP,3898.00,2380000.00,,755948,RT-qPCR
06/05/2022,06/06/2022,Jamaica Bay,JA,18629.00,7160000.00,,748737,RT-qPCR
06/05/2022,06/06/2022,Newtown Creek,NC,20021.00,10600000.00,,1156473,RT-qPCR
06/05/2022,06/06/2022,North River,NR,15539.00,8400000.00,,658596,RT-qPCR
06/05/2022,06/06/2022,Oakwood Beach,OB,11971.00,5310000.00,,258731,RT-qPCR
06/05/2022,06/06/2022,Owls Head,OH,25633.00,9210000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,906442,RT-qPCR
06/05/2022,06/06/2022,Port Richmond,PR,12700.00,5740000.00,,226167,RT-qPCR
06/05/2022,06/06/2022,Red Hook,RH,12957.00,5250000.00,,224029,RT-qPCR
06/05/2022,06/06/2022,Rockaway,RK,4047.00,2540000.00,,120539,RT-qPCR
06/05/2022,06/06/2022,Tallman Island,TI,14530.00,7820000.00,,449907,RT-qPCR
06/05/2022,06/06/2022,Wards Island,WI,8807.00,4970000.00,,1201485,RT-qPCR
06/07/2022,06/08/2022,26th Ward,26W,11869.00,6800000.00,,290608,RT-qPCR
06/07/2022,06/08/2022,Bowery Bay,BB,23744.00,9330000.00,,924695,RT-qPCR
06/07/2022,06/08/2022,Coney Island,CI,12737.00,5370000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
06/07/2022,06/08/2022,Hunts Point,HP,8601.00,5130000.00,,755948,RT-qPCR
06/07/2022,06/08/2022,Jamaica Bay,JA,23151.00,8900000.00,,748737,RT-qPCR
06/07/2022,06/08/2022,Newtown Creek,NC,16995.00,10200000.00,,1156473,RT-qPCR
06/07/2022,06/08/2022,North River,NR,15117.00,9120000.00,,658596,RT-qPCR
06/07/2022,06/08/2022,Oakwood Beach,OB,10209.00,4330000.00,,258731,RT-qPCR
06/07/2022,06/08/2022,Owls Head,OH,16839.00,6610000.00,,906442,RT-qPCR
06/07/2022,06/08/2022,Port Richmond,PR,16096.00,7540000.00,,226167,RT-qPCR
06/07/2022,06/08/2022,Red Hook,RH,17674.00,7760000.00,,224029,RT-qPCR
06/07/2022,06/08/2022,Rockaway,RK,5829.00,3660000.00,,120539,RT-qPCR
06/07/2022,06/08/2022,Tallman Island,TI,31870.00,15800000.00,,449907,RT-qPCR
06/07/2022,06/08/2022,Wards Island,WI,14019.00,8260000.00,,1201485,RT-qPCR
06/12/2022,06/13/2022,26th Ward,26W,10660.00,6250000.00,,290608,RT-qPCR
06/12/2022,06/13/2022,Bowery Bay,BB,11064.00,4760000.00,,924695,RT-qPCR
06/12/2022,06/13/2022,Coney Island,CI,9083.00,4080000.00,,682342,RT-qPCR
06/12/2022,06/13/2022,Hunts Point,HP,4313.00,2630000.00,,755948,RT-qPCR
06/12/2022,06/13/2022,Jamaica Bay,JA,15482.00,6110000.00,,748737,RT-qPCR
06/12/2022,06/13/2022,Newtown Creek,NC,16025.00,9390000.00,,1156473,RT-qPCR
06/12/2022,06/13/2022,North River,NR,16671.00,9100000.00,,658596,RT-qPCR
06/12/2022,06/13/2022,Oakwood Beach,OB,13268.00,5980000.00,,258731,RT-qPCR
06/12/2022,06/13/2022,Owls Head,OH,23522.00,9040000.00,,906442,RT-qPCR
06/12/2022,06/13/2022,Port Richmond,PR,18714.00,9400000.00,,226167,RT-qPCR
06/12/2022,06/13/2022,Red Hook,RH,13890.00,5400000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
06/12/2022,06/13/2022,Rockaway,RK,5858.00,3860000.00,,120539,RT-qPCR
06/12/2022,06/13/2022,Tallman Island,TI,14212.00,7290000.00,,449907,RT-qPCR
06/12/2022,06/13/2022,Wards Island,WI,7569.00,4440000.00,,1201485,RT-qPCR
06/14/2022,06/15/2022,26th Ward,26W,16979.00,8850000.00,,290608,RT-qPCR
06/14/2022,06/15/2022,Bowery Bay,BB,14628.00,6050000.00,"No signal in 1 out of 3 RT-qPCR wells, result is obtained by averaging signal from the two remaining RT-qPCR wells",924695,RT-qPCR
06/14/2022,06/15/2022,Coney Island,CI,18756.00,7910000.00,,682342,RT-qPCR
06/14/2022,06/15/2022,Hunts Point,HP,21252.00,12200000.00,,755948,RT-qPCR
06/14/2022,06/15/2022,Jamaica Bay,JA,20966.00,7740000.00,,748737,RT-qPCR
06/14/2022,06/15/2022,Newtown Creek,NC,17057.00,10100000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
06/14/2022,06/15/2022,North River,NR,21695.00,13000000.00,,658596,RT-qPCR
06/14/2022,06/15/2022,Oakwood Beach,OB,7643.00,3130000.00,,258731,RT-qPCR
06/14/2022,06/15/2022,Owls Head,OH,12465.00,4840000.00,,906442,RT-qPCR
06/14/2022,06/15/2022,Port Richmond,PR,14226.00,5950000.00,,226167,RT-qPCR
06/14/2022,06/15/2022,Red Hook,RH,18118.00,7040000.00,,224029,RT-qPCR
06/14/2022,06/15/2022,Rockaway,RK,21102.00,13300000.00,,120539,RT-qPCR
06/14/2022,06/15/2022,Tallman Island,TI,13271.00,5920000.00,,449907,RT-qPCR
06/14/2022,06/15/2022,Wards Island,WI,23820.00,14300000.00,,1201485,RT-qPCR
06/21/2022,06/22/2022,26th Ward,26W,24315.00,13600000.00,,290608,RT-qPCR
06/21/2022,06/22/2022,Bowery Bay,BB,31744.00,12300000.00,,924695,RT-qPCR
06/21/2022,06/22/2022,Coney Island,CI,40937.00,17000000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
06/21/2022,06/22/2022,Hunts Point,HP,13054.00,8110000.00,,755948,RT-qPCR
06/21/2022,06/22/2022,Jamaica Bay,JA,30046.00,11700000.00,,748737,RT-qPCR
06/21/2022,06/22/2022,Newtown Creek,NC,16500.00,9670000.00,,1156473,RT-qPCR
06/21/2022,06/22/2022,North River,NR,17455.00,9830000.00,,658596,RT-qPCR
06/21/2022,06/22/2022,Oakwood Beach,OB,14219.00,5720000.00,,258731,RT-qPCR
06/21/2022,06/22/2022,Owls Head,OH,34707.00,13300000.00,,906442,RT-qPCR
06/21/2022,06/22/2022,Port Richmond,PR,15956.00,6410000.00,,226167,RT-qPCR
06/21/2022,06/22/2022,Red Hook,RH,20920.00,8480000.00,,224029,RT-qPCR
06/21/2022,06/22/2022,Rockaway,RK,5994.00,3580000.00,,120539,RT-qPCR
06/21/2022,06/22/2022,Tallman Island,TI,27675.00,13700000.00,,449907,RT-qPCR
06/21/2022,06/22/2022,Wards Island,WI,19549.00,11300000.00,,1201485,RT-qPCR
06/26/2022,06/27/2022,26th Ward,26W,16149.00,8620000.00,,290608,RT-qPCR
06/26/2022,06/27/2022,Bowery Bay,BB,32679.00,11600000.00,,924695,RT-qPCR
06/26/2022,06/27/2022,Coney Island,CI,20363.00,7680000.00,,682342,RT-qPCR
06/26/2022,06/27/2022,Hunts Point,HP,12546.00,7540000.00,,755948,RT-qPCR
06/26/2022,06/27/2022,Jamaica Bay,JA,34498.00,12700000.00,,748737,RT-qPCR
06/26/2022,06/27/2022,Newtown Creek,NC,22819.00,12800000.00,,1156473,RT-qPCR
06/26/2022,06/27/2022,North River,NR,48596.00,26800000.00,,658596,RT-qPCR
06/26/2022,06/27/2022,Oakwood Beach,OB,15143.00,6070000.00,,258731,RT-qPCR
06/26/2022,06/27/2022,Owls Head,OH,19368.00,7200000.00,,906442,RT-qPCR
06/26/2022,06/27/2022,Port Richmond,PR,13334.00,5360000.00,,226167,RT-qPCR
06/26/2022,06/27/2022,Red Hook,RH,38645.00,16300000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
06/26/2022,06/27/2022,Rockaway,RK,10723.00,6400000.00,,120539,RT-qPCR
06/26/2022,06/27/2022,Tallman Island,TI,26014.00,11400000.00,,449907,RT-qPCR
06/26/2022,06/27/2022,Wards Island,WI,16524.00,11600000.00,,1201485,RT-qPCR
06/28/2022,06/29/2022,26th Ward,26W,16236.00,8670000.00,,290608,RT-qPCR
06/28/2022,06/29/2022,Bowery Bay,BB,23498.00,8080000.00,,924695,RT-qPCR
06/28/2022,06/29/2022,Coney Island,CI,9888.00,4220000.00,,682342,RT-qPCR
06/28/2022,06/29/2022,Hunts Point,HP,7134.00,3970000.00,,755948,RT-qPCR
06/28/2022,06/29/2022,Jamaica Bay,JA,24304.00,8720000.00,,748737,RT-qPCR
06/28/2022,06/29/2022,Newtown Creek,NC,21464.00,12200000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,1156473,RT-qPCR
06/28/2022,06/29/2022,North River,NR,17167.00,9970000.00,,658596,RT-qPCR
06/28/2022,06/29/2022,Oakwood Beach,OB,14096.00,5180000.00,,258731,RT-qPCR
06/28/2022,06/29/2022,Owls Head,OH,9146.00,3400000.00,,906442,RT-qPCR
06/28/2022,06/29/2022,Port Richmond,PR,25640.00,9870000.00,,226167,RT-qPCR
06/28/2022,06/29/2022,Red Hook,RH,32002.00,13000000.00,,224029,RT-qPCR
06/28/2022,06/29/2022,Rockaway,RK,10625.00,6010000.00,,120539,RT-qPCR
06/28/2022,06/29/2022,Tallman Island,TI,14189.00,7040000.00,,449907,RT-qPCR
06/28/2022,06/29/2022,Wards Island,WI,7199.00,4380000.00,,1201485,RT-qPCR
07/05/2022,07/06/2022,26th Ward,26W,26906.00,13700000.00,,290608,RT-qPCR
07/05/2022,07/06/2022,Bowery Bay,BB,41628.00,14800000.00,,924695,RT-qPCR
07/05/2022,07/06/2022,Coney Island,CI,30215.00,11200000.00,,682342,RT-qPCR
07/05/2022,07/06/2022,Hunts Point,HP,25710.00,15100000.00,,755948,RT-qPCR
07/05/2022,07/06/2022,Jamaica Bay,JA,36944.00,13300000.00,,748737,RT-qPCR
07/05/2022,07/06/2022,Newtown Creek,NC,19319.00,11100000.00,,1156473,RT-qPCR
07/05/2022,07/06/2022,North River,NR,12202.00,6870000.00,,658596,RT-qPCR
07/05/2022,07/06/2022,Oakwood Beach,OB,18617.00,7050000.00,,258731,RT-qPCR
07/05/2022,07/06/2022,Owls Head,OH,12752.00,4950000.00,,906442,RT-qPCR
07/05/2022,07/06/2022,Port Richmond,PR,23897.00,8800000.00,,226167,RT-qPCR
07/05/2022,07/06/2022,Red Hook,RH,29750.00,12100000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,224029,RT-qPCR
07/05/2022,07/06/2022,Rockaway,RK,790.00,422000.00,,120539,RT-qPCR
07/05/2022,07/06/2022,Tallman Island,TI,25896.00,11800000.00,,449907,RT-qPCR
07/05/2022,07/06/2022,Wards Island,WI,14164.00,9550000.00,,1201485,RT-qPCR
07/10/2022,07/11/2022,26th Ward,26W,8043.00,4190000.00,,290608,RT-qPCR
07/10/2022,07/11/2022,Bowery Bay,BB,31166.00,10800000.00,,924695,RT-qPCR
07/10/2022,07/11/2022,Coney Island,CI,24329.00,9180000.00,,682342,RT-qPCR
07/10/2022,07/11/2022,Hunts Point,HP,10662.00,5930000.00,,755948,RT-qPCR
07/10/2022,07/11/2022,Jamaica Bay,JA,25678.00,9480000.00,,748737,RT-qPCR
07/10/2022,07/11/2022,Newtown Creek,NC,17197.00,9340000.00,,1156473,RT-qPCR
07/10/2022,07/11/2022,North River,NR,23993.00,12500000.00,,658596,RT-qPCR
07/10/2022,07/11/2022,Oakwood Beach,OB,25488.00,9470000.00,,258731,RT-qPCR
07/10/2022,07/11/2022,Owls Head,OH,35116.00,12600000.00,,906442,RT-qPCR
07/10/2022,07/11/2022,Port Richmond,PR,23554.00,8280000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,226167,RT-qPCR
07/10/2022,07/11/2022,Red Hook,RH,23739.00,9230000.00,,224029,RT-qPCR
07/10/2022,07/11/2022,Rockaway,RK,11322.00,6400000.00,,120539,RT-qPCR
07/10/2022,07/11/2022,Tallman Island,TI,26850.00,11300000.00,,449907,RT-qPCR
07/10/2022,07/11/2022,Wards Island,WI,9080.00,5490000.00,,1201485,RT-qPCR
07/12/2022,07/13/2022,26th Ward,26W,50547.00,27000000.00,,290608,RT-qPCR
07/12/2022,07/13/2022,Bowery Bay,BB,50007.00,19000000.00,,924695,RT-qPCR
07/12/2022,07/13/2022,Coney Island,CI,19225.00,7570000.00,This sample was analyzed in duplicate. The higher of the 2 results is reported,682342,RT-qPCR
